,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000109652,ctc-2,1824.227272,936.6365851,1462.361856,826.6425331,1429.965734,858.0860895,1101.611316,820.0636023,1172.220231,661.0087179,1788.093788,778.3271674,2127.431963,2034.201664,1479.236633,3707.215404,3665.552262,1370.480775,1267.650322,735.3925681,980.4594055,1139.180661,1180.576105,919.2504403,1230.980081,1379.577978,757.6843663,1854.144162,2070.335025,879.2674775,1605.991378,1685.296376,2117.965278,309.840851,504.4615093,2090.897259,1335.618202,1591.700071,1081.796295,1247.766385,897.2640551,1804.582802,1250.522379,2274.018206,3268.483072,3215.91516,2448.489086,2721.396948,2080.599979,2924.217892,1173.704335,1151.448709,1253.364191,1908.94312,946.7515619,3122.082478,2316.721541,2590.235821,1386.042691,1179.444089,1496.97945,1747.124741,2005.336516,1793.772906,1127.670782,3657.668538,1254.673485,2282.814923,2852.520987,1408.285814,1985.807967,3222.838505,1106.899975,1936.231404,1784.323954,2293.165269,1608.530342,2284.724468,1937.638883,1404.598763,1332.129282,3598.908392,2334.104348,2432.326426,2521.40351,1131.709283,1292.797358,3314.454619,2135.392275,1592.507192,1961.157563,1142.369558,1601.960098,2597.750464,1748.13075,1328.164276,302.7904524,2282.743915,1023.464399,547.0091955,2021.517729,1685.838229,1921.830549,439.6009378,2502.450047,2256.214306,1812.104742,2392.068247,3056.789753,1956.896702,646.3692075,1532.386676,2506.065566,2916.989772,2677.17325,2086.350838,2117.085149,2655.806304,1700.222607,2151.68815,2911.912433,1294.340519,914.3390923,2481.858188,2916.127975,2838.812881,3569.978005,2876.928416,1874.967812,1773.39873,1516.503816,1076.046932,3120.358257
WBGene000144722,MTCE.33,1281.989167,844.1357459,915.5446767,631.7751394,946.0891659,469.9870283,644.5579318,451.8388941,612.3202915,327.043502,1183.606968,558.8633795,1508.117105,891.4290495,967.148117,2086.050798,1607.328951,713.9210129,816.1562486,578.3009102,626.1528391,752.4185443,816.5206143,496.337449,996.4158259,734.0341523,556.9620249,1365.021812,1542.146335,592.3612075,1020.821292,1164.76271,1455.913326,146.9231759,192.6561489,1085.374627,701.9445776,1004.042055,826.0793793,700.3229616,576.0354348,1283.137301,924.9890809,1872.201719,1922.30157,2285.49381,1107.215674,1420.547383,1518.19198,1755.637786,433.4081422,427.5473649,506.9673771,1219.857682,529.3926256,2194.232033,1326.053518,2218.418045,1137.81198,958.7663282,623.5427127,1554.968161,1459.690017,1359.261632,735.354219,1767.438685,650.5278588,1553.147781,1809.377649,734.3296492,952.4510522,2080.3756,780.6837404,1643.821881,1353.203584,1636.493621,583.7218417,710.8198582,1226.320392,555.4724284,615.6665573,1204.460262,936.7310483,946.2458024,1272.520344,770.1369526,745.0324908,1379.50827,852.1709172,994.8715646,899.2575625,780.1571705,723.6690909,1566.230695,963.1447792,881.8739499,189.1049739,1083.665476,746.6636005,385.699746,1332.630437,1212.389031,1386.945896,348.3270981,1480.724441,1682.084586,1091.272591,1874.163618,2243.104503,1355.068915,351.5866556,993.8226229,2025.573307,2131.766366,1310.15255,949.6494161,1496.917586,1870.301399,1118.939176,1502.776222,2460.946893,1072.089001,722.7827732,2304.987911,1862.097718,2615.494333,1556.043255,1837.738309,960.9907361,1000.78974,990.9107056,770.2232102,1858.487256
WBGene000109662,nduo-3,173.577334,51.48460648,62.14288869,22.32021651,74.82533784,47.50740943,55.02993254,68.95134417,70.93209641,0,149.2123543,0,204.1874811,244.5626871,91.08550161,409.2342566,351.7264141,56.68043974,0,29.99038611,51.20671904,36.01005527,83.51929376,0,88.15715642,170.7559733,48.05754817,165.0793271,195.909479,131.7012616,139.8582976,119.5228377,191.3907734,22.63697707,88.23170441,142.055419,78.5755363,119.0457993,96.97783494,107.4909827,0,92.45932069,83.29791263,167.1984673,341.5313257,276.3634141,477.1219762,311.2629018,188.5110857,268.0473397,151.8829024,113.3916831,161.0854835,52.92150637,129.4588183,239.9483462,137.4254774,268.4602514,46.47996483,87.85247995,106.1537232,164.6959343,129.1543663,135.5921616,65.76046398,542.6119318,92.961819,169.5525155,210.5550372,84.67773088,75.08171901,240.7599973,126.9636688,131.401936,147.8009799,145.9169937,194.0465937,353.9146283,180.4797767,91.14462202,44.78892258,321.8906347,261.9914268,187.7027304,344.136537,155.4647601,122.8913654,352.8470752,278.2056769,153.676162,134.3384765,63.9580669,301.5774184,188.1955101,118.0507806,107.0747316,0,141.8576508,93.32903334,54.24586397,129.7298056,122.2108235,184.6100006,0,208.2816172,166.1278955,87.53692097,116.8635571,242.3845764,179.7055004,44.54893192,145.4103089,179.0102964,256.0601726,418.0709591,258.5206088,196.7372895,246.6561671,137.9755109,157.6965444,165.2210197,81.65562725,64.81108632,231.8336211,223.4077728,455.9576083,567.3381299,280.1693274,152.8762355,207.9158169,193.68726,66.51178771,304.6748764
WBGene000109672,nduo-5,693.3116542,620.1701585,525.9059159,514.652848,647.8853803,316.7475854,579.1673022,259.8840705,414.7753513,361.2583205,717.6288075,415.3725007,923.8768145,666.1317154,605.1923576,1342.861727,1822.016072,639.6606521,603.4737549,305.2337479,355.0612628,349.422041,493.4052897,377.1182525,744.9414352,622.5283818,404.9735836,701.4189441,881.1996438,368.5475623,718.8316758,835.6928377,1022.572641,223.9608665,406.2199265,831.6758382,555.4204724,707.5032487,525.1714241,539.3092182,453.7329152,772.9330207,689.9142721,823.2040587,1301.323795,1110.363106,1466.824148,1111.607143,926.7034958,1158.115803,254.2274215,443.9017504,571.9575448,882.4543082,497.7234921,1120.472342,830.7534259,1035.594435,664.7336995,580.6089653,664.9546893,711.7159796,599.0861103,583.854131,333.7802564,1026.898086,476.2799998,878.0147398,977.7259684,585.7993227,685.9072024,917.7745602,576.8145215,783.759394,754.716839,917.9877853,709.849308,684.5863756,1077.696707,656.0866182,749.9201421,1125.552361,840.5348778,965.1255301,943.67031,618.7881646,540.3287513,815.6959457,756.381278,792.103394,1158.732942,435.1014237,684.3971925,885.5014472,490.8875694,586.9463656,144.5732486,782.2036026,373.3710743,299.3060799,837.8963374,459.7248047,1049.996648,441.6758701,974.5207384,895.9395866,664.9434249,837.6958554,1061.121018,739.4106642,376.6852712,524.4356594,1038.681435,1234.447163,891.0950796,675.2310472,814.9737202,1195.438313,682.3858997,898.7310194,1068.204725,563.3475705,477.6969656,1055.717974,1143.253808,1364.007579,811.9804075,1033.747412,794.6908827,1018.459494,689.010748,418.7614481,1207.569707
WBGene000144732,MTCE.36,173.4052526,72.60320074,79.16901455,28.73037378,36.6997727,21.98989818,67.45184735,35.22460164,47.27707026,18.88200567,108.7638731,0,239.2116294,43.62107515,68.35887768,195.484318,118.6010325,47.09955503,44.94725418,49.35140203,56.96012048,32.8745193,49.24717035,40.05799223,119.9299088,100.5183815,61.96142973,101.1893618,109.3048957,57.88140135,115.7361651,59.63024829,134.4288452,20.61475147,45.45618711,95.18741968,34.51893246,34.69081451,131.8820849,75.67361586,40.67641181,102.4100221,41.06853951,135.6933211,144.3413184,127.7738728,75.69693339,110.4167744,176.5172984,186.983379,12.34893526,0,8.897209684,155.8629921,19.85528438,227.8520886,106.3651386,159.0927716,48.70984848,56.99633382,69.2646022,91.61619894,71.27218217,60.59987769,51.06691861,180.8488394,68.96516984,125.4733826,74.86999519,106.2222487,73.68406884,169.9450748,103.9672689,55.55076573,93.124849,103.0706125,61.73516626,24.92641605,69.69196658,52.69899514,0,74.30996523,52.43466997,83.78081671,56.3758808,40.9582651,58.14924252,86.34679509,117.4612853,0,66.35352248,55.26989182,39.03162739,160.3584468,100.6573246,76.04067248,19.45313302,78.29093498,80.52998977,44.58913174,79.35240512,150.0085524,143.3546643,38.14220374,158.8708256,168.0418645,100.6629624,167.3988378,192.7159512,123.8444091,24.91366787,80.91083882,150.7705851,212.2305968,124.993374,50.70223472,111.711999,185.2340558,78.61630875,113.4376687,193.9052366,30.10042024,80.47857694,101.8073759,95.14718906,153.1123695,0,119.3342641,42.60587475,165.1148091,85.2741942,10.23247429,142.5624496
WBGene000214062,frm-5.2,0,0,0,1.012534463,0,0,0,0,0,0,6.625648179,0,0,0,0,0,0,0,0,0,8.072991261,0,1.032567231,0,0,0,1.546803478,10.70023363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.886890313,0,0,0,0,0,2.809410106,0,0,0,0,6.513895558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24107744,0,0,0,0,0,31.59973273,0,0,2.085608683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.617417901,0,0,0,21.7855234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000014922,frm-5.1,0,0,9.113864616,8.614072932,9.7016197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06585559,0,0,0,11.39738283,7.423345206,47.08798235,25.80661283,0,0,26.83948278,0,0,0,0,0,10.17161406,0,0,23.85921855,0,0,13.12627398,0,0,0,0,0,0,0,0,0,29.83894132,0,0,0,0,17.91680282,0,0,0,0,0,0,0,20.75145195,0,0,0,52.24409032,0,0,0,9.449782846,0,0,0,0,0,0,0,16.42080986,0,45.17958661,5.700923828,103.9015125,5.993945234,0,0,0,9.485866282,12.66791059,0,0,0,0,2.239565738,0,0,0,0,0,0,0,0,0,0,0,0,34.02363432,0,0,0,0,0,0,23.85185134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene002352572,T05C7.4,0,0,54.9836442,0,70.88642013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.2321923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.90421352,0,113.2862755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9419585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000065992,tpa-1,97.32968562,0,1060.214251,139.9554522,649.9280176,0,273.8261619,0,95.82600984,80.93398896,207.3745162,497.7860324,0,0,310.3177776,400.0731035,0,671.4019288,616.1911555,158.7204652,144.1150086,212.5222041,187.7446373,112.0495985,893.8775289,777.9501333,291.7085908,474.317842,888.1241395,183.4483351,408.3947981,62.4936474,154.7603043,0,1436.978475,0,260.5839425,873.5404343,374.1240685,453.3380271,292.1095646,0,975.6628929,526.4804758,738.8284563,693.7718439,1129.24986,331.0589532,277.4169307,166.0273401,155.4647374,104.7281986,131.9023811,690.2973002,149.2771834,1273.160561,1999.00079,255.8304079,74.58423703,338.7048786,97.08692541,273.6613168,775.5850237,641.2150914,0,489.7546271,0,125.8236217,0,1114.620189,590.3294084,691.6683944,0,190.913332,617.5363345,501.4444634,0,0,0,0,0,0,0,238.8381975,239.2537303,543.2610593,0,153.5075568,0,248.2823734,0,179.7293555,0,1403.927283,802.6015996,230.438892,84.88166551,303.3359635,302.3564874,109.537237,401.0742511,313.297771,325.4721186,977.5983235,181.9647618,1065.154088,572.3239268,144.9418784,1608.607252,247.2328176,79.82192546,352.7558539,753.3649271,764.7136633,69.63634933,0,481.3574643,1073.554067,171.4875423,343.8474525,636.3396183,104.1082703,125.9703833,730.4257364,776.6482226,1223.842313,526.6197031,416.7918244,110.6051172,376.9075003,113.2027353,55.58389415,0
WBGene000152462,scl-23,0,0,3.76056656,1.885525549,5.399334157,0,0,0,0,0,0,16.97275578,0,0,8.068695797,0,0,10.61682571,12.10796121,9.698500868,2.35544139,7.984426513,0,0,0,0,7.355904812,0,0,0,0,0,0,0,27.51849369,0,0,0,10.38838538,0,2.411551233,0,10.92312952,0,5.608381211,0,44.5177157,0,12.94865834,5.36843987,0,6.8703976,0,0,6.230430166,10.92764422,12.39158249,0,0,9.423635453,0,0,0,0,0,0,0,0,0,10.87758971,4.016225988,0,0,0,0,0,0,0,0,2.473868868,0,0,0,0,7.29163142,0,0,0,0,4.22803044,0,0,0,0,2.505439003,3.637035515,0,0,0,0,0,2.883563383,0,9.814835938,0,2.772649524,8.467258574,0,14.65112848,3.504901005,0,0,0,14.61469868,0,0,0,0,0,0,18.8191945,0,0,0,0,19.49505616,0,0,0,0,16.61270048,0,0
WBGene000152472,B0545.4,16.45641245,11.85485771,1.624590947,8.283806487,0,2.687945229,0,0,12.75510803,0,4.734790122,7.08431898,4.785747667,6.24282173,0,0,0,34.42741393,23.01824104,8.756569705,12.52624433,0,17.88477116,0,0,0,2.472798814,13.19408476,0,8.859399843,14.54299352,12.7272681,11.29456147,5.858991621,0,5.228436098,0,4.78517722,6.774225352,0,0,11.59444751,20.46291697,14.29145696,3.786334658,0,0,2.461239061,0,12.99506569,0,0,5.540620262,5.419199316,0,28.68160826,12.33489074,58.22347897,0,1.778558186,0,0,0,28.78369037,10.45398754,41.72187276,4.307298267,6.101137402,31.30296379,0,3.425080299,19.8078264,10.60155463,20.549084,0,19.19252862,0,0,0,0,0,15.800256,13.3911119,21.06889633,0,4.844361489,17.1807286,0,14.39849381,18.31302584,12.366342,0,0,6.807417045,5.542322816,6.916372705,0,11.90509484,18.28707659,1.719158475,11.17466678,3.641707881,0,4.231175822,13.79175798,6.970693865,4.824102498,3.527236722,9.67102974,3.24739178,0,0,10.53278633,18.08688737,0,0,4.3983822,6.210225938,8.088018569,3.083879728,14.58339355,3.819191407,5.554739603,3.928057213,12.91772865,0,43.8783493,5.455905778,0,0,10.60487919,22.2943786,7.508689629
WBGene000179272,F29C4.4,0,0,2.626353134,0,13.37362819,1.988476078,7.953850578,0,2.90763541,8.412584244,4.239137161,6.726715206,0,0,0,0,0,0,0,0,3.964724121,0,0,7.557282168,0,8.567597726,1.539495745,0,0,5.016765993,0,2.393229831,0,0,5.097297214,0,3.159945868,15.07657248,0,12.84807858,0,0,11.05043872,0,0,0,22.76971688,0,0,0,0,0,0,0,0,0,6.88231994,0,0,5.993029663,0,0,0,0,0,0,0,0,0,0,0,0,0.954741555,0,8.681321392,6.811415989,0,0,0,0,0,0,0,31.29350778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.57257732,0,0,0,0,0,0,0,0,0,0,0,0,7.430509256,2.740020957,0,0,0,0,0,0,3.342623317,0,0,0,0,11.71587242,4.636238378,0,0
WBGene000011112,duo-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000232772,F29C4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000179282,tut-1,9.515592175,0,20.26766128,0,18.40885504,0,2.295318546,11.73543903,6.689849916,5.895897898,7.469935872,0,6.32894987,13.98032155,14.20489923,15.01070319,0,2.994048372,24.77841023,10.30285827,12.94797289,7.213296843,17.5863211,12.00625031,18.68281166,6.126215813,4.546882781,13.49043096,11.91696757,16.75597124,0,10.27057721,14.6943882,1.074038143,14.99667792,24.20066606,9.596640193,13.00144543,1.677819993,3.940044544,1.117800572,36.93445686,7.347102045,11.46124649,21.93853949,0,0,15.79142661,0,8.922017089,0,12.19908532,0,0,2.669967416,9.415448857,20.42765682,22.84919325,51.17288329,0,0,0,22.17382052,22.83750312,12.01652223,22.73869965,9.015158034,0,7.837412623,4.405339015,7.396120322,0,19.80134276,42.2080574,35.75196746,0,0,18.84949505,28.25973465,10.61102766,0,25.96446627,9.630321513,0,7.043794217,5.615917757,0,23.74779037,22.24800347,24.13572647,0,0,23.98132783,19.14452623,10.37727622,12.01200614,0,0,4.894224678,8.209772334,0,13.91810302,25.40918177,0,17.94374341,7.053493335,4.306981378,3.901636151,8.651857913,23.86319395,0,19.14836726,21.5009201,19.65781545,12.642225,6.347807911,12.03182088,6.54864637,19.58497769,15.13865373,19.17903829,12.6692489,8.789754688,20.22513415,10.90918824,0,0,15.73278172,17.73537527,0,26.79498143,16.83806523,9.358668564
WBGene000179292,grld-1,68.84181417,17.95191967,30.97490448,63.14612558,0,0,28.7393097,27.55764958,28.01560554,0,61.05097724,65.12690524,10.62767441,50.49475464,82.5510878,53.05544031,147.4596865,9.260869777,29.58638036,10.31334517,15.89922777,41.981486,56.01256883,20.24678679,67.30631659,85.10920184,19.05479466,51.41568604,50.74811843,18.72530076,87.6297171,39.1976345,68.59543376,11.26066846,8.469587659,24.22760464,12.52007862,40.09421427,23.71909252,24.92639551,8.841754919,10.45206625,47.38419858,60.5326408,72.00451395,0,32.10214322,32.52921721,22.79504051,0,11.32708723,38.3549298,54.65725762,0,91.2435897,24.51082648,52.91942796,69.1549188,78.42831156,20.86572512,38.42165545,34.32188326,44.32038061,70.9387691,43.7374354,17.7146541,48.86263877,56.39634639,25.36463001,20.1984647,119.2782234,46.03204027,36.03142385,75.60586665,47.86277256,42.86805716,55.57390635,52.78209013,76.87616507,44.19937125,24.34246719,17.09210083,40.85831442,130.2257052,50.90495126,53.68498288,0,52.4253502,47.64263294,32.28575284,26.9827017,74.9162203,134.0011463,37.19843773,22.61081065,48.95442978,6.267658629,24.1215735,98.11577222,29.13625472,42.78696795,80.0162774,187.0458062,9.17724963,14.69794822,79.00707526,22.83023935,42.38241056,50.67096181,36.79472402,10.84009156,50.38473419,25.2496479,51.51184566,28.78890097,12.20760305,14.68334878,31.30641381,38.8647665,33.28060654,70.92638722,33.57100644,44.34338583,74.40550577,49.72881852,36.91927433,41.64724679,33.60353744,12.51774877,56.44600432,26.45841959,34.3238269,45.15473119
WBGene000179262,cox-6C,36.17381374,97.49795213,67.2364377,80.73030002,73.01379142,0,0,0,32.1266734,0,86.14697169,20.14430258,82.36873918,125.5289197,33.06630505,201.1260467,270.9296111,106.1674846,36.60460075,0,0,38.12474811,70.12247444,35.77372373,0,35.00801486,0,85.8189016,121.0841029,41.21511766,46.57408747,23.89556384,69.14650154,0,62.33536623,26.36005587,34.49166981,58.10930194,30.3590729,30.12045475,0,98.46909279,100.8934575,151.9242987,190.6568597,155.0187195,175.0258004,136.1951874,57.630584,117.3168795,52.51596134,45.16769349,75.16957833,159.1807797,83.93454779,140.9100375,99.61578786,264.2934198,147.5391075,41.38771019,175.1596422,114.6395285,100.4435212,131.8158863,113.614351,299.8554785,124.452326,244.4975325,119.7542798,121.449602,145.4290448,259.6671126,32.9574848,118.0132775,79.49991394,119.9227038,231.8173358,229.6771665,85.55416135,96.02968498,172.7896191,233.0061233,101.7232308,116.9451783,99.76949124,87.54495836,71.67916782,130.2932635,161.241322,119.9184874,55.96192977,0,214.0929795,115.4535939,79.98623486,55.5264137,0,84.47086887,37.84643561,0,38.19245545,97.21141342,43.35612992,0,89.93845902,108.3345966,65.16657487,212.7089255,141.6690167,60.47072693,29.54124372,38.70926217,91.80349816,157.5021201,175.0316675,73.83562203,138.0623134,150.3777783,83.30513828,87.66621645,196.4381175,74.07661419,54.6794621,119.907123,110.4908933,175.3920157,142.4662877,112.4427043,90.7813422,74.5516847,121.0713798,90.29935223,185.8396722
WBGene000008972,daf-1,78.75893114,36.64158508,126.7006293,92.65987011,198.3720721,0,0,50.05584419,75.36325682,35.97421322,69.3703139,22.49016069,66.33363178,0,39.7820306,47.14140323,65.71625752,89.16186451,67.04345109,82.15092393,81.18570918,31.45948316,132.7795058,84.41522492,156.6944604,113.2755226,29.01271118,39.54988697,99.64550552,0,46.48309015,34.29776554,66.97585991,0,27.52354451,68.27365087,109.5786012,159.7813628,113.8698127,96.91966253,23.44544855,43.04016974,27.74018568,86.96022587,36.57158662,76.46357263,53.55622689,0,35.99298644,0,22.83040015,0,27.83169139,64.7246161,154.5973418,64.41728401,0,37.02661228,50.14879598,43.39984683,100.4757922,49.59036235,42.23771609,93.57590382,55.7868421,0,41.88645275,77.43200515,54.89341505,28.75599488,63.89555137,83.05622213,30.54559395,50.90564638,39.53514615,65.92161642,50.56275868,72.0801133,115.3856124,50.05526359,283.5585823,0,53.52207869,91.49507507,40.36530079,59.91597746,14.79606544,75.72348938,30.32463676,0,46.54509693,17.2130528,44.89459689,62.56841568,0,59.42547474,9.636807147,34.04839565,51.1997403,58.55692761,116.3074179,42.63014249,87.82417191,51.24655841,0,55.09172733,81.57135543,45.51531336,0,27.04520691,74.83493317,78.43833736,0,50.99189668,27.09301034,0,0,0,0,73.50836809,60.71435787,59.13565273,92.00986872,78.45890729,67.18869691,199.9315108,0,49.62268769,0,65.71765848,25.68023425,16.97531363,0
WBGene000006742,col-99,0,0,0,0,0,0,46.49171371,0,0,0,0,0,0,0,0,0,0,0,20.32631026,0,0,0,12.02589126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7827549,0,0,0,0,0,0,0,0,0,288.3293698,0,0,0,0,0,0,0,0,0,0,0,119.018187,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000214002,Y38C1AA.9,0,26.92591325,0,5.561106999,10.17067749,0,5.924498846,0,0,0,32.63374128,0,31.94166003,10.24532871,28.76419274,54.18353137,87.17610183,6.902838095,14.24629675,0,12.63174515,0,13.42848495,0,4.841636817,13.58612046,0,0,15.21767644,21.67024064,26.82152304,0,45.35742093,2.776228732,0,0,17.40408466,35.33080001,17.21400692,0,0,18.95219246,8.961508905,98.17218463,30.95965812,0,0,17.73263037,21.64562754,22.5523422,0,0,10.26440961,46.74890556,0,78.89716259,15.18686683,42.41396208,5.389325205,0,39.94747154,19.13154425,17.31700179,25.50861015,0,65.06739541,14.66518766,13.49508997,27.92723019,6.423884446,0,54.94217508,0,107.7883631,17.61565189,87.73154135,38.46194555,21.47152681,0,0,2.252711657,0,43.80182833,91.2363529,0,67.38450088,8.975640166,0,0,6.44669988,103.4051893,0,0,35.91493617,0,57.58114236,0,5.734946046,0,0,0,50.15444435,0,0,28.15933916,35.04700905,16.54816368,48.76660209,88.60512068,0,0,0,37.53939069,76.99227647,0,0,26.37480061,12.94306371,0,59.70091934,84.22336939,0,36.40070518,35.59519627,36.74914522,73.47873701,0,20.71032941,7.874400033,58.89815576,13.77500496,7.978934043,47.0585861
WBGene000213982,Y38C1AA.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000213962,cutl-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000065612,tcl-2,0,0,0,0,8.689833221,0,0,0,0,0,0,0,0,0,0,0,0,0,97.49111658,0,5.062873862,0,0,0,0,0,0,0,0,5.894374313,0,0,0,0,11.67836286,0,24.10269759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.813610653,27.26069614,42.39404213,20.29845756,14.36244224,0,0,0,0,0,29.8393026,7.103480849,0,0,0,55.47966505,0,0,0,0,0,0,0,0,0,0,0,27.48918032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.77787366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8871258,0,0
